CirclePlus,CirclePlus,330,44,"{{Row[{""expr1"", ""⊕"", ""expr2"", ""⊕"", ""expr3""}]}}","Row[{""CirclePlus"", ""["", ""expr1"", "","", ""expr2"", "","", ""expr3"", ""]""}]",False,Binary,Infix,None,450,
Integrate,Integrate,325,44.5,"{{Row[{""∫"", ""expr1"", """", ""expr2""}]}}","Row[{""Integrate"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Prefix,,,
MinusPlus,MinusPlus,310,46,"{{Row[{""expr1"", ""∓"", ""expr2""}]}}","Row[{""MinusPlus"", ""["", ""expr1"", "","", ""expr2"", "","", ""expr3"", ""]""}]",False,Binary,Infix,Left,430,
Plus,Plus,310,46,"{{Row[{""expr1"", ""+"", ""expr2"", ""+"", ""expr3""}]}}","Row[{""Plus"", ""["", ""expr1"", "","", ""expr2"", "","", ""expr3"", ""]""}]",True,Binary,Infix,,,
PlusMinus,PlusMinus,310,46,"{{Row[{""expr1"", ""±"", ""expr2""}]}}","Row[{""PlusMinus"", ""["", ""expr1"", "","", ""expr2"", "","", ""expr3"", ""]""}]",False,Binary,Infix,Left,430,
Subtract,Subtract,310,46,"{{Row[{""expr1"", ""-"", ""expr2""}]}}","Row[{""Subtract"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,Left,,"This is binary minus. Converts to Plus[expr1, Time[-1, expr2]] on input."
Intersection,Intersection,305,47,"{{Row[{""expr1"", ""⋂"", ""expr2""}]}}","Row[{""Intersection"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,None,420,
Span,Span,305,47,"{{Row[{""i"", "";;"", ""j"", "";;"", ""k""}]}}","Row[{""Span"", ""["", ""i"", "","", ""j"", "","", ""k"", ""]""}]",True,Ternary,Infix,,,
SquareIntersection,SquareIntersection,305,47,"{{Row[{""x"", ""⊓"", ""y"", ""⊓"", ""…""}]}}","Row[{""SquareIntersection"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,420,
SquareUnion,SquareUnion,300,48,"{{Row[{""x"", ""⊔"", ""y"", ""⊔"", ""…""}]}}","Row[{""SquareUnion"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,410,
Union,Union,300,48,"{{Row[{""expr1"", ""⋃"", ""expr2""}]}}","Row[{""Union"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,None,410,
UnionPlus,UnionPlus,300,48,"{{Row[{""x"", ""⊎"", ""y"", ""⊎"", ""…""}]}}","Row[{""UnionPlus"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,410,
DirectedEdge,DirectedEdge,295,49.4,"{{Row[{""expr1"", """", ""expr2""}]}}","Row[{""DirectedEdge"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,None,395,
UndirectedEdge,UndirectedEdge,295,49.4,"{{Row[{""expr1"", """", ""expr2""}]}}","Row[{""UndirectedEdge"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,None,395,
Congruent,Congruent,290,49.5,"{{Row[{""x"", ""≡"", ""y"", ""≡"", ""…""}]}}","Row[{""Congruent"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
CupCap,CupCap,290,49.5,"{{Row[{""x"", ""≍"", ""y"", ""≍"", ""…""}]}}","Row[{""CupCap"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
DotEqual,DotEqual,290,49.5,"{{Row[{""x"", ""≐"", ""y"", ""≐"", ""…""}]}}","Row[{""DotEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
Equal,Equal,290,49.5,"{{Row[{""expr1"", ""=="", ""expr2""}], Row[{""expr1"", """", ""expr2""}], Row[{""expr1"", """", ""expr2""}]}}","Row[{""Equal"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,None,390,
EqualTilde,EqualTilde,290,49.5,"{{Row[{""x"", ""≂"", ""y"", ""≂"", ""…""}]}}","Row[{""EqualTilde"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
Equilibrium,Equilibrium,290,49.5,"{{Row[{""x"", ""⇌"", ""y"", ""⇌"", ""…""}]}}","Row[{""Equilibrium"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
Greater,Greater,290,49.5,"{{Row[{""expr1"", "">"", ""expr2""}]}}","Row[{""Greater"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
GreaterEqual,GreaterEqual,290,49.5,"{{Row[{""expr1"", "">="", ""expr2""}], Row[{""expr1"", ""≥"", ""expr2""}]}}","Row[{""GreaterEqual"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,None,390,
GreaterEqualLess,GreaterEqualLess,290,49.5,"{{Row[{""x"", ""⋛"", ""y"", ""⋛"", ""…""}]}}","Row[{""GreaterEqualLess"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
GreaterFullEqual,GreaterFullEqual,290,49.5,"{{Row[{""x"", ""≧"", ""y"", ""≧"", ""…""}]}}","Row[{""GreaterFullEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
GreaterGreater,GreaterGreater,290,49.5,"{{Row[{""x"", ""≫"", ""y"", ""≫"", ""…""}]}}","Row[{""GreaterGreater"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
GreaterLess,GreaterLess,290,49.5,"{{Row[{""x"", ""≷"", ""y"", ""≷"", ""…""}]}}","Row[{""GreaterLess"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
GreaterSlantEqual,GreaterSlantEqual,290,49.5,"{{Row[{""x"", ""⩾"", ""y"", ""⩾"", ""…""}]}}","Row[{""GreaterEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
GreaterTilde,GreaterTilde,290,49.5,"{{Row[{""x"", ""≳"", ""y"", ""≳"", ""…""}]}}","Row[{""GreaterTilde"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
HumpDownHump,HumpDownHump,290,49.5,"{{Row[{""x"", ""≎"", ""y"", ""≎"", ""…""}]}}","Row[{""HumpDownHump"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
HumpEqual,HumpEqual,290,49.5,"{{Row[{""x"", ""≏"", ""y"", ""≏"", ""…""}]}}","Row[{""HumpEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
LeftTriangle,LeftTriangle,290,49.5,"{{Row[{""x"", ""⊲"", ""y"", ""⊲"", ""…""}]}}","Row[{""LeftTriangle"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
LeftTriangleBar,LeftTriangleBar,290,49.5,"{{Row[{""x"", ""⧏"", ""y"", ""⧏"", ""…""}]}}","Row[{""LeftTriangleBar"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
LeftTriangleEqual,LeftTriangleEqual,290,49.5,"{{Row[{""x"", ""⊴"", ""y"", ""⊴"", ""…""}]}}","Row[{""LeftTriangleEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
Less,Less,290,49.5,"{{Row[{""expr1"", ""<"", ""expr2""}]}}","Row[{""Less"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
LessEqual,LessEqual,290,49.5,"{{Row[{""expr1"", ""<="", ""expr2""}], Row[{""expr1"", ""≤"", ""expr2""}]}}","Row[{""LessEqual"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,None,390,
LessEqualGreater,LessEqualGreater,290,49.5,"{{Row[{""x"", ""⋚"", ""y"", ""⋚"", ""…""}]}}","Row[{""LessEqualGreater"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
LessFullEqual,LessFullEqual,290,49.5,"{{Row[{""x"", ""≦"", ""y"", ""≦"", ""…""}]}}","Row[{""LessFullEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
LessGreater,LessGreater,290,49.5,"{{Row[{""x"", ""≶"", ""y"", ""≶"", ""…""}]}}","Row[{""LessGreater"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
LessLess,LessLess,290,49.5,"{{Row[{""x"", ""≪"", ""y"", ""≪"", ""…""}]}}","Row[{""LessLess"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
LessSlantEqual,LessSlantEqual,290,49.5,"{{Row[{""x"", ""⩽"", ""y"", ""⩽"", ""…""}]}}","Row[{""LessEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
LessTilde,LessTilde,290,49.5,"{{Row[{""x"", ""≲"", ""y"", ""≲"", ""…""}]}}","Row[{""LessTilde"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NestedGreaterGreater,NestedGreaterGreater,290,49.5,"{{Row[{""x"", ""⪢"", ""y"", ""⪢"", ""…""}]}}","Row[{""NestedGreaterGreater"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NestedLessLess,NestedLessLess,290,49.5,"{{Row[{""x"", ""⪡"", ""y"", ""⪡"", ""…""}]}}","Row[{""NestedLessLess"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotCongruent,NotCongruent,290,49.5,"{{Row[{""x"", ""≢"", ""y"", ""≢"", ""…""}]}}","Row[{""NotCongruent"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotCupCap,NotCupCap,290,49.5,"{{Row[{""x"", ""≭"", ""y"", ""≭"", ""…""}]}}","Row[{""NotCupCap"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotEqualTilde,NotEqualTilde,290,49.5,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""NotEqualTilde"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotGreater,NotGreater,290,49.5,"{{Row[{""x"", ""≯"", ""y"", ""≯"", ""…""}]}}","Row[{""NotGreater"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotGreaterEqual,NotGreaterEqual,290,49.5,"{{Row[{""x"", ""≱"", ""y"", ""≱"", ""…""}]}}","Row[{""NotGreaterEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotGreaterFullEqual,NotGreaterFullEqual,290,49.5,"{{Row[{""x"", ""≩"", ""y"", ""≩"", ""…""}]}}","Row[{""NotGreaterFullEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotGreaterGreater,NotGreaterGreater,290,49.5,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""NotGreaterGreater"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotGreaterLess,NotGreaterLess,290,49.5,"{{Row[{""x"", ""≹"", ""y"", ""≹"", ""…""}]}}","Row[{""NotGreaterLess"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotGreaterSlantEqual,NotGreaterSlantEqual,290,49.5,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""NotGreaterSlantEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotGreaterTilde,NotGreaterTilde,290,49.5,"{{Row[{""x"", ""≵"", ""y"", ""≵"", ""…""}]}}","Row[{""NotGreaterTilde"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotHumpDownHump,NotHumpDownHump,290,49.5,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""NotHumpDownHump"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotHumpEqual,NotHumpEqual,290,49.5,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""NotHumpEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotLeftTriangle,NotLeftTriangle,290,49.5,"{{Row[{""x"", ""⋪"", ""y"", ""⋪"", ""…""}]}}","Row[{""NotLeftTriangle"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotLeftTriangleBar,NotLeftTriangleBar,290,49.5,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""NotLeftTriangleBar"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotLeftTriangleEqual,NotLeftTriangleEqual,290,49.5,"{{Row[{""x"", ""⋬"", ""y"", ""⋬"", ""…""}]}}","Row[{""NotLeftTriangleEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotLess,NotLess,290,49.5,"{{Row[{""x"", ""≮"", ""y"", ""≮"", ""…""}]}}","Row[{""NotLess"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotLessEqual,NotLessEqual,290,49.5,"{{Row[{""x"", ""≰"", ""y"", ""≰"", ""…""}]}}","Row[{""NotLessEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotLessFullEqual,NotLessFullEqual,290,49.5,"{{Row[{""x"", ""≨"", ""y"", ""≨"", ""…""}]}}","Row[{""NotLessFullEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotLessGreater,NotLessGreater,290,49.5,"{{Row[{""x"", ""≸"", ""y"", ""≸"", ""…""}]}}","Row[{""NotLessGreater"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotLessLess,NotLessLess,290,49.5,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""NotLessLess"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotLessSlantEqual,NotLessSlantEqual,290,49.5,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""NotLessSlantEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotLessTilde,NotLessTilde,290,49.5,"{{Row[{""x"", ""≴"", ""y"", ""≴"", ""…""}]}}","Row[{""NotLessTilde"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotNestedGreaterGreater,NotNestedGreaterGreater,290,49.5,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""NotNestedGreaterGreater"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotNestedLessLess,NotNestedLessLess,290,49.5,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""NotNestedLessLess"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotPrecedes,NotPrecedes,290,49.5,"{{Row[{""x"", ""⊀"", ""y"", ""⊀"", ""…""}]}}","Row[{""NotPrecedes"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotPrecedesEqual,NotPrecedesEqual,290,49.5,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""NotPrecedesEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotPrecedesSlantEqual,NotPrecedesSlantEqual,290,49.5,"{{Row[{""x"", ""⋠"", ""y"", ""⋠"", ""…""}]}}","Row[{""NotPrecedesSlantEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotPrecedesTilde,NotPrecedesTilde,290,49.5,"{{Row[{""x"", ""⋨"", ""y"", ""⋨"", ""…""}]}}","Row[{""NotPrecedesTilde"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotRightTriangle,NotRightTriangle,290,49.5,"{{Row[{""x"", ""⋫"", ""y"", ""⋫"", ""…""}]}}","Row[{""NotRightTriangle"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotRightTriangleBar,NotRightTriangleBar,290,49.5,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""NotRightTriangleBar"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotRightTriangleEqual,NotRightTriangleEqual,290,49.5,"{{Row[{""x"", ""⋭"", ""y"", ""⋭"", ""…""}]}}","Row[{""NotRightTriangleEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotSucceeds,NotSucceeds,290,49.5,"{{Row[{""x"", ""⊁"", ""y"", ""⊁"", ""…""}]}}","Row[{""NotSucceeds"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotSucceedsEqual,NotSucceedsEqual,290,49.5,"{{Row[{""x"", """", ""y"", """", ""…""}]}}","Row[{""NotSucceedsEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotSucceedsSlantEqual,NotSucceedsSlantEqual,290,49.5,"{{Row[{""x"", ""⋡"", ""y"", ""⋡"", ""…""}]}}","Row[{""NotSucceedsSlantEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotSucceedsTilde,NotSucceedsTilde,290,49.5,"{{Row[{""x"", ""⋩"", ""y"", ""⋩"", ""…""}]}}","Row[{""NotSucceedsTilde"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotTilde,NotTilde,290,49.5,"{{Row[{""x"", ""≁"", ""y"", ""≁"", ""…""}]}}","Row[{""NotTilde"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotTildeEqual,NotTildeEqual,290,49.5,"{{Row[{""x"", ""≄"", ""y"", ""≄"", ""…""}]}}","Row[{""NotTildeEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotTildeFullEqual,NotTildeFullEqual,290,49.5,"{{Row[{""x"", ""≇"", ""y"", ""≇"", ""…""}]}}","Row[{""NotTildeFullEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
NotTildeTilde,NotTildeTilde,290,49.5,"{{Row[{""x"", ""≉"", ""y"", ""≉"", ""…""}]}}","Row[{""NotTildeTilde"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
Precedes,Precedes,290,49.5,"{{Row[{""x"", ""≺"", ""y"", ""≺"", ""…""}]}}","Row[{""Precedes"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
PrecedesEqual,PrecedesEqual,290,49.5,"{{Row[{""x"", ""⪯"", ""y"", ""⪯"", ""…""}]}}","Row[{""PrecedesEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
PrecedesSlantEqual,PrecedesSlantEqual,290,49.5,"{{Row[{""x"", ""≼"", ""y"", ""≼"", ""…""}]}}","Row[{""PrecedesSlantEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
PrecedesTilde,PrecedesTilde,290,49.5,"{{Row[{""x"", ""≾"", ""y"", ""≾"", ""…""}]}}","Row[{""PrecedesTilde"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
Proportion,Proportion,290,49.5,"{{Row[{""x"", ""∷"", ""y"", ""∷"", ""…""}]}}","Row[{""Proportion"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
Proportional,Proportional,290,49.5,"{{Row[{""x"", ""∝"", ""y"", ""∝"", ""…""}]}}","Row[{""Proportional"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
ReverseEquilibrium,ReverseEquilibrium,290,49.5,"{{Row[{""x"", ""⇋"", ""y"", ""⇋"", ""…""}]}}","Row[{""ReverseEquilibrium"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
RightTriangle,RightTriangle,290,49.5,"{{Row[{""x"", ""⊳"", ""y"", ""⊳"", ""…""}]}}","Row[{""RightTriangle"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
RightTriangleBar,RightTriangleBar,290,49.5,"{{Row[{""x"", ""⧐"", ""y"", ""⧐"", ""…""}]}}","Row[{""RightTriangleBar"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
RightTriangleEqual,RightTriangleEqual,290,49.5,"{{Row[{""x"", ""⊵"", ""y"", ""⊵"", ""…""}]}}","Row[{""RightTriangleEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
Succeeds,Succeeds,290,49.5,"{{Row[{""x"", ""≻"", ""y"", ""≻"", ""…""}]}}","Row[{""Succeeds"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
SucceedsEqual,SucceedsEqual,290,49.5,"{{Row[{""x"", ""⪰"", ""y"", ""⪰"", ""…""}]}}","Row[{""SucceedsEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
SucceedsSlantEqual,SucceedsSlantEqual,290,49.5,"{{Row[{""x"", ""≽"", ""y"", ""≽"", ""…""}]}}","Row[{""SucceedsSlantEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
SucceedsTilde,SucceedsTilde,290,49.5,"{{Row[{""x"", ""≿"", ""y"", ""≿"", ""…""}]}}","Row[{""SucceedsTilde"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
Tilde,Tilde,290,49.5,"{{Row[{""x"", ""∼"", ""y"", ""∼"", ""…""}]}}","Row[{""Tilde"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
TildeEqual,TildeEqual,290,49.5,"{{Row[{""x"", ""≃"", ""y"", ""≃"", ""…""}]}}","Row[{""TildeEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
TildeFullEqual,TildeFullEqual,290,49.5,"{{Row[{""x"", ""≅"", ""y"", ""≅"", ""…""}]}}","Row[{""TildeFullEqual"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
TildeTilde,TildeTilde,290,49.5,"{{Row[{""x"", ""≈"", ""y"", ""≈"", ""…""}]}}","Row[{""TildeTilde"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,390,
Unequal,Unequal,290,49.5,"{{Row[{""expr1"", ""!="", ""expr2""}], Row[{""expr1"", ""≠"", ""expr2""}]}}","Row[{""Unequal"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",True,Binary,Infix,,,
DoubleVerticalBar,DoubleVerticalBar,280,50,"{{Row[{""expr1"", ""∥"", ""expr2""}]}}","Row[{""DoubleVerticalBar"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,None,390,
NotDoubleVerticalBar,NotDoubleVerticalBar,280,50,"{{Row[{""expr1"", ""∦"", ""expr2""}]}}","Row[{""NotDoubleVerticalBar"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,None,390,
NotVerticalBar,NotVerticalBar,280,50,"{{Row[{""expr1"", """", ""expr2""}]}}","Row[{""NotVerticalBar"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,None,390,
VerticalBar,VerticalBar,280,50,"{{Row[{""expr1"", """", ""expr2""}]}}","Row[{""VerticalBar"", ""["", ""expr1"", "","", ""expr2"", ""]""}]",False,Binary,Infix,None,390,
DoubleLeftArrow,DoubleLeftArrow,270,50.5,"{{Row[{""x"", ""⇐"", ""y"", ""⇐"", ""…""}]}}","Row[{""DoubleLeftArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
DoubleLeftRightArrow,DoubleLeftRightArrow,270,50.5,"{{Row[{""x"", ""⇔"", ""y"", ""⇔"", ""…""}]}}","Row[{""DoubleLeftRightArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
DoubleRightArrow,DoubleRightArrow,270,50.5,"{{Row[{""x"", ""⇒"", ""y"", ""⇒"", ""…""}]}}","Row[{""DoubleRightArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
DownLeftRightVector,DownLeftRightVector,270,50.5,"{{Row[{""x"", ""⥐"", ""y"", ""⥐"", ""…""}]}}","Row[{""DownLeftRightVector"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
DownLeftTeeVector,DownLeftTeeVector,270,50.5,"{{Row[{""x"", ""⥞"", ""y"", ""⥞"", ""…""}]}}","Row[{""DownLeftTeeVector"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
DownLeftVector,DownLeftVector,270,50.5,"{{Row[{""x"", ""↽"", ""y"", ""↽"", ""…""}]}}","Row[{""DownLeftVector"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
DownLeftVectorBar,DownLeftVectorBar,270,50.5,"{{Row[{""x"", ""⥖"", ""y"", ""⥖"", ""…""}]}}","Row[{""DownLeftVectorBar"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
DownRightTeeVector,DownRightTeeVector,270,50.5,"{{Row[{""x"", ""⥟"", ""y"", ""⥟"", ""…""}]}}","Row[{""DownRightTeeVector"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
DownRightVector,DownRightVector,270,50.5,"{{Row[{""x"", ""⇁"", ""y"", ""⇁"", ""…""}]}}","Row[{""DownRightVector"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
DownRightVectorBar,DownRightVectorBar,270,50.5,"{{Row[{""x"", ""⥗"", ""y"", ""⥗"", ""…""}]}}","Row[{""DownRightVectorBar"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
LeftArrow,LeftArrow,270,50.5,"{{Row[{""x"", ""←"", ""y"", ""←"", ""…""}]}}","Row[{""LeftArrow"", ""["", ""x"", "","", ""y"", "","", ""…"", ""]""}]",False,Binary,Infix,None,380,
